Subject,Sentence,Label
biology," This led to haze - effect cooling , a global phenomenon that occurs when dust , ash , or other suspended particles block out sunlight and trigger lower global temperatures as a result ; haze - effect cooling usually extends for one or more years .","  O  O  O  B-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Clathrates are frozen chunks of ice and methane found at the bottom of the ocean .","  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Species dispersion patterns ( or distribution patterns ) show the spatial relationship between members of a population within a habitat at a particular point in time .","  B-Term  I-Term  I-Term  O  O  B-Alias-Term  I-Alias-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Therefore , when calculating the growth rate of a population , the death rate ( D ) ( number organisms that die during a particular time interval ) is subtracted from the birth rate ( B ) ( number organisms that are born during that interval ) .","  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  O  B-Alias-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  B-Term  I-Term  I-Term  O  B-Alias-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O"
biology," The resulting competition between population members of the same species for resources is termed intraspecific competition ( intra- = “ within ” ; -specific = “ species ” ) .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O  B-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  I-Qualifier  O  O"
biology," 2006 . In Müllerian mimicry , multiple species share the same warning coloration , but all of them actually have defenses .","  O  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 2012 . A parasite is an organism that lives in or on another living organism and derives nutrients from it .","  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Species richness is the term that is used to describe the number of species living in a habitat or biome .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 2018 . Keystone SpeciesA keystone species is one whose presence is key to maintaining biodiversity within an ecosystem and to upholding an ecological community ’s structure .","  O  O  O  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," The intertidal sea star , Pisaster ochraceus , of the northwestern United States is a keystone species ( [ link ] ) .","  B-Definition  I-Definition  I-Definition  I-Definition  O  B-Term  I-Term  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O"
biology," First , weathering and other natural forces break down the substrate enough for the establishment of certain hearty plants and lichens with few soil requirements , known as pioneer species ( [ link ] ) .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  B-Term  I-Term  O  O  O  O  O  O"
biology," 2024 . Behavior is the change in activity of an organism in response to a stimulus .","  O  O  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Behavioral biology is the study of the biological and evolutionary bases for such changes .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," The simplest example of this is a reflex action , an involuntary and rapid response to stimulus .","  O  O  O  O  O  O  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 2030 . A fixed action pattern is a series of movements elicited by a stimulus such that even when the stimulus is removed , the pattern goes on to completion .","  O  O  B-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Animals communicate with each other using stimuli known as signals .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  O"
biology," They are designed to attract a predator away from the nest that contains their young .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 2039 . In monogamous systems , one male and one female are paired for at least one breeding season .","  O  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 2042 . Habituation is a simple form of learning in which an animal stops responding to a stimulus after a period of repeated exposure .","  O  O  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 2045 . In classical conditioning , a response called the conditioned response is associated with a stimulus that it had previously not been associated with , the conditioned stimulus .","  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," The response to the original , unconditioned stimulus is called the unconditioned response .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  I-Term  O"
biology," 2048 . A species ’ life history describes the series of events over its lifetime , such as how resources are allocated for growth , maintenance , and reproduction .","  O  O  B-Term  I-Term  I-Term  I-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Semelparity occurs when a species reproduces only once during its lifetime and then dies .","  B-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," These are grouped into density - dependent factors , in which the density of the population at a given time affects growth rate and mortality , and density - independent factors , which influence mortality in a population regardless of population density .","  O  O  O  O  B-Term  I-Term  I-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  I-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," The ability of an ecosystem to remain at equilibrium in spite of disturbances is called resistance .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  O"
biology," The speed at which an ecosystem recovers equilibrium after being disturbed , called its resilience .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  B-Term  O"
biology," Each organism in a food chain occupies what is called a trophic level .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  I-Term  O"
biology," 2066 . The organisms that consume the primary producers are herbivores : the primary consumers .","  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  B-Term  I-Term  I-Term  O"
biology," Secondary consumers are usually carnivores that eat the primary consumers .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," Tertiary consumers are carnivores that eat other carnivores .","  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," 2069 . A holistic model — which accounts for all the interactions between different species and their complex interconnected relationships with each other and with the environment — is a more accurate and descriptive model for ecosystems .","  O  O  B-Term  I-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
biology," A food web is a graphic representation of a holistic , non - linear web of primary producers , primary consumers , and higher - level consumers used to describe ecosystem structure and dynamics ( [ link ] ) .","  B-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O"
